seq_id,pred_model,bit_score,evalue,pred_class,confidence
tr|A0A7G3AJU1|A0A7G3AJU1_LUTLO,8ca.beta.45,64.0,6.3e-21,beta,20.200659450546418
tr|A0A7G3BLG0|A0A7G3BLG0_9FLAO,8ca.gamma.45,216.2,9.9e-68,gamma,67.00436480540245
tr|A0A7G3BLH7|A0A7G3BLH7_9FLAO,8ca.gamma.45,137.0,2e-43,gamma,42.69897000433602
tr|A0A7G3BRN1|A0A7G3BRN1_ACISP,8ca.gamma.45,63.0,9.8e-21,gamma,20.008773924307505
tr|A0A7G3BWK3|A0A7G3BWK3_ACISP,8ca.gamma.45,215.9,1.2e-67,gamma,66.92081875395237
tr|A0A7G3BWQ6|A0A7G3BWQ6_ACISP,8ca.gamma.45,171.6,4.7e-54,gamma,53.32790214206428
tr|A0A7G3FQ15|A0A7G3FQ15_9BACT,8ca.gamma.45,191.7,3.2e-60,gamma,59.494850021680094
tr|A0A7G3FQD7|A0A7G3FQD7_9BACT,8ca.gamma.45,124.4,1.4999999999999998e-39,gamma,38.82390874094432
tr|A0A7G3G594|A0A7G3G594_9NEIS,8ca.gamma.45,191.5,3.6e-60,gamma,59.44369749923271
tr|A0A7G3GF52|A0A7G3GF52_9NEIS,8ca.alpha.45,24.4,7.5e-09,alpha,8.1249387366083
tr|A0A7G4A1S2|A0A7G4A1S2_9GAMM,8ca.alpha.45,27.8,7e-10,alpha,9.154901959985743
tr|A0A7G4A337|A0A7G4A337_9GAMM,8ca.alpha.45,21.8,4.7e-08,alpha,7.327902142064283
tr|A0A7G4A3A9|A0A7G4A3A9_9GAMM,8ca.gamma.45,208.2,2.7000000000000003e-65,gamma,64.56863623584101
tr|A0A7G4RG35|A0A7G4RG35_9GAMM,8ca.alpha.45,32.5,2.6e-11,alpha,10.585026652029182
tr|A0A7G4RIN3|A0A7G4RIN3_9GAMM,8ca.alpha.45,21.7,5.3e-08,alpha,7.275724130399211
tr|A0A7G4RIV8|A0A7G4RIV8_9GAMM,8ca.gamma.45,200.0,8.7e-63,gamma,62.06048074738138
tr|A0A7G5C9E7|A0A7G5C9E7_WOLPI,8ca.gamma.45,213.0,9.500000000000001e-67,gamma,66.02227639471116
tr|A0A7G5CDE6|A0A7G5CDE6_WOLPI,8ca.gamma.45,216.3,8.9e-68,gamma,67.05060999335508
tr|A0A7G5DKJ8|A0A7G5DKJ8_9PSED,8ca.gamma.45,176.9,1.1e-55,gamma,54.95860731484178
tr|A0A7G5DNF0|A0A7G5DNF0_9PSED,8ca.gamma.45,212.1,1.7e-66,gamma,65.76955107862173
tr|A0A7G5DNN7|A0A7G5DNN7_9PSED,8ca.gamma.45,68.7,1.8000000000000001e-22,gamma,21.744727494896694
tr|A0A7G5E763|A0A7G5E763_SPHMU,8ca.alpha.45,26.9,1.3e-09,alpha,8.886056647693163
tr|A0A7G5E7E8|A0A7G5E7E8_SPHMU,8ca.gamma.45,203.4,8e-64,gamma,63.096910013008056
tr|A0A7G5EI34|A0A7G5EI34_9BURK,8ca.gamma.45,204.5,3.8e-64,gamma,63.420216403383186
tr|A0A7G5FIQ4|A0A7G5FIQ4_9CORY,8ca.gamma.45,197.2,6.7e-62,gamma,61.17392519729918
tr|A0A7G5GSY7|A0A7G5GSY7_9BACT,8ca.gamma.45,216.6,7.199999999999999e-68,gamma,67.14266750356873
tr|A0A7G5IKC6|A0A7G5IKC6_9SPHN,8ca.gamma.45,191.8,3e-60,gamma,59.52287874528034
tr|A0A7G5IL38|A0A7G5IL38_9SPHN,8ca.gamma.45,134.1,1.5e-42,gamma,41.82390874094432
tr|A0A7G5LLM4|A0A7G5LLM4_9HYPH,8ca.gamma.45,199.0,1.8e-62,gamma,61.74472749489669
tr|A0A7G5LWR8|A0A7G5LWR8_9ACTN,8ca.gamma.45,185.2,3.1000000000000003e-58,gamma,57.50863830616573
tr|A0A7G5XF55|A0A7G5XF55_9BACT,8ca.gamma.45,208.1,2.9000000000000002e-65,gamma,64.53760200210104
tr|A0A7G5XHA8|A0A7G5XHA8_9BACT,8ca.gamma.45,135.8,4.4999999999999995e-43,gamma,42.346787486224656
tr|A0A7G5XLM3|A0A7G5XLM3_9BACT,8ca.alpha.45,29.2,2.5e-10,alpha,9.602059991327963
tr|A0A7G5YZL1|A0A7G5YZL1_9SPHN,8ca.gamma.45,177.5,7.3999999999999995e-56,gamma,55.130768280269024
tr|A0A7G5ZGW2|A0A7G5ZGW2_9BURK,8ca.gamma.45,198.1,3.4e-62,gamma,61.46852108295774
tr|A0A7G5ZIF0|A0A7G5ZIF0_9BURK,8ca.gamma.45,141.6,7.5e-45,gamma,44.1249387366083
tr|A0A7G5ZN89|A0A7G5ZN89_9MICO,8ca.gamma.45,61.7,2.5e-20,gamma,19.602059991327963
tr|A0A7G5ZPG3|A0A7G5ZPG3_9MICO,8ca.gamma.45,175.1,4e-55,gamma,54.39794000867204
tr|A0A7G6A3X4|A0A7G6A3X4_9BURK,8ca.gamma.45,144.6,8.9e-46,gamma,45.05060999335509
tr|A0A7G6ACU0|A0A7G6ACU0_9BURK,8ca.gamma.45,198.1,3.4e-62,gamma,61.46852108295774
tr|A0A7G6E1D0|A0A7G6E1D0_THEFR,8ca.gamma.45,186.1,1.7000000000000002e-58,gamma,57.769551078621724
tr|A0A7G6K4D6|A0A7G6K4D6_SHIBO,8ca.gamma.45,145.9,3.7e-46,gamma,45.431798275933005
tr|A0A7G6SF08|A0A7G6SF08_9HYPH,8ca.gamma.45,177.8,6e-56,gamma,55.221848749616356
tr|A0A7G6SZX8|A0A7G6SZX8_9HYPH,8ca.gamma.45,170.3,1.1999999999999998e-53,gamma,52.920818753952375
tr|A0A7G6TZ25|A0A7G6TZ25_9BRAD,8ca.gamma.45,183.1,1.3000000000000002e-57,gamma,56.88605664769317
tr|A0A7G6VV29|A0A7G6VV29_9SPHN,8ca.gamma.45,210.5,5.3e-66,gamma,65.27572413039921
tr|A0A7G6WIU3|A0A7G6WIU3_9MICC,8ca.gamma.45,181.3,4.8e-57,gamma,56.31875876262441
tr|A0A7G6WPD9|A0A7G6WPD9_9MICC,8ca.beta.45,235.4,3.4e-73,beta,72.46852108295775
tr|A0A7G6X335|A0A7G6X335_9ACTN,8ca.gamma.45,160.3,1.4e-50,gamma,49.85387196432176
tr|A0A7G6XCB5|A0A7G6XCB5_9ACTN,8ca.alpha.45,21.7,5e-08,alpha,7.301029995663981
tr|A0A7G6XQD3|A0A7G6XQD3_9ACTN,8ca.gamma.45,193.7,7.799999999999999e-61,gamma,60.10790539730952
tr|A0A7G6XUE4|A0A7G6XUE4_9ACTN,8ca.alpha.45,21.5,5.9e-08,alpha,7.229147988357856
tr|A0A7G6XYG9|A0A7G6XYG9_9SPHN,8ca.gamma.45,190.2,9e-60,gamma,59.045757490560675
tr|A0A7G6YCX8|A0A7G6YCX8_9MICO,8ca.gamma.45,57.5,4.9e-19,gamma,18.309803919971486
tr|A0A7G6YFC1|A0A7G6YFC1_9MICO,8ca.gamma.45,177.7,6.5e-56,gamma,55.18708664335715
tr|A0A7G6YPT8|A0A7G6YPT8_9BACT,8ca.gamma.45,217.5,3.7999999999999996e-68,gamma,67.4202164033832
tr|A0A7G6Z9I1|A0A7G6Z9I1_9MICO,8ca.gamma.45,198.5,2.6e-62,gamma,61.585026652029185
tr|A0A7G7BD57|A0A7G7BD57_9ACTN,8ca.alpha.45,29.9,1.5e-10,alpha,9.823908740944319
tr|A0A7G7BTC5|A0A7G7BTC5_9ACTN,8ca.gamma.45,185.7,2.2e-58,gamma,57.6575773191778
tr|A0A7G7BUB0|A0A7G7BUB0_9ACTN,8ca.gamma.45,68.5,2.1e-22,gamma,21.67778070526608
tr|A0A7G7G7I7|A0A7G7G7I7_9BACT,8ca.gamma.45,215.3,1.8e-67,gamma,66.7447274948967
tr|A0A7G7KF60|A0A7G7KF60_9SYNE,8ca.gamma.45,158.1,6.4e-50,gamma,49.19382002601611
tr|A0A7G7KRX8|A0A7G7KRX8_9SYNE,8ca.gamma.45,163.9,1.1e-51,gamma,50.95860731484178
tr|A0A7G7L9A6|A0A7G7L9A6_9ACTN,8ca.gamma.45,183.6,9.9e-58,gamma,57.00436480540245
tr|A0A7G7LDM4|A0A7G7LDM4_9ACTN,8ca.gamma.45,151.1,9.2e-48,gamma,47.036212172654444
tr|A0A7G7MI50|A0A7G7MI50_9PSEU,8ca.gamma.45,160.7,1.1e-50,gamma,49.95860731484178
tr|A0A7G7MNE3|A0A7G7MNE3_9PSEU,8ca.gamma.45,145.8,4e-46,gamma,45.39794000867204
tr|A0A7G7SS20|A0A7G7SS20_9XANT,8ca.gamma.45,208.5,2.2e-65,gamma,64.65757731917779
tr|A0A7G7UCW8|A0A7G7UCW8_9BACI,8ca.alpha.45,35.3,3.4e-12,alpha,11.468521082957745
tr|A0A7G7UGD0|A0A7G7UGD0_9BACI,8ca.gamma.45,203.0,1.1e-63,gamma,62.95860731484178
tr|A0A7G7VLR1|A0A7G7VLR1_9FIRM,8ca.gamma.45,184.1,6.800000000000001e-58,gamma,57.16749108729376
tr|A0A7G7VMB7|A0A7G7VMB7_9FIRM,8ca.gamma.45,184.5,5.2e-58,gamma,57.283996656365204
tr|A0A7G7W9Q8|A0A7G7W9Q8_9BACT,8ca.gamma.45,213.1,8.3e-67,gamma,66.08092190762393
tr|A0A7G7XHA9|A0A7G7XHA9_9PSED,8ca.gamma.45,178.4,3.8999999999999997e-56,gamma,55.408935392973504
tr|A0A7G7XKG4|A0A7G7XKG4_9PSED,8ca.gamma.45,70.6,4.8e-23,gamma,22.318758762624412
tr|A0A7G7YQQ6|A0A7G7YQQ6_9CORY,8ca.gamma.45,190.7,6.5e-60,gamma,59.18708664335715
tr|A0A7G7Z4V0|A0A7G7Z4V0_9GAMM,8ca.gamma.45,201.0,4.5e-63,gamma,62.346787486224656
tr|A0A7G7Z827|A0A7G7Z827_9GAMM,,,,NO_HIT,
tr|A0A7G8BD92|A0A7G8BD92_9BACT,8ca.alpha.45,101.4,1.8e-32,alpha,31.744727494896694
tr|A0A7G8BG45|A0A7G8BG45_9BACT,8ca.alpha.45,102.0,1.1e-32,alpha,31.958607314841775
tr|A0A7G8BRH6|A0A7G8BRH6_9BACT,8ca.gamma.45,221.3,2.5999999999999997e-69,gamma,68.58502665202919
tr|A0A7G8BW43|A0A7G8BW43_9BACT,8ca.gamma.45,220.9,3.3999999999999996e-69,gamma,68.46852108295775
tr|A0A7G8DC75|A0A7G8DC75_9SYNE,8ca.gamma.45,161.8,4.8e-51,gamma,50.31875876262441
tr|A0A7G8DNB9|A0A7G8DNB9_9SYNE,8ca.gamma.45,166.2,2.2e-52,gamma,51.6575773191778
tr|A0A7G8E6H9|A0A7G8E6H9_9SYNE,8ca.gamma.45,159.5,2.4e-50,gamma,49.619788758288394
tr|A0A7G8EEK2|A0A7G8EEK2_9SYNE,8ca.gamma.45,165.6,3.3e-52,gamma,51.481486060122116
tr|A0A7G8EP78|A0A7G8EP78_9CYAN,8ca.gamma.45,154.3,9.7e-49,gamma,48.01322826573376
tr|A0A7G8EVT0|A0A7G8EVT0_9SYNE,8ca.gamma.45,177.4,7.899999999999999e-56,gamma,55.10237290870956
tr|A0A7G8F3S4|A0A7G8F3S4_9SYNE,8ca.gamma.45,153.2,2.1000000000000002e-48,gamma,47.67778070526608
tr|A0A7G8FMA6|A0A7G8FMA6_9SYNE,8ca.gamma.45,159.5,2.4e-50,gamma,49.619788758288394
tr|A0A7G8FUY8|A0A7G8FUY8_9SYNE,8ca.gamma.45,167.2,1.1e-52,gamma,51.95860731484178
tr|A0A7G8FW53|A0A7G8FW53_9SYNE,8ca.alpha.45,34.1,8.3e-12,alpha,11.080921907623926
tr|A0A7G8G2R7|A0A7G8G2R7_9SYNE,8ca.gamma.45,154.0,1.2e-48,gamma,47.920818753952375
tr|A0A7G8GM20|A0A7G8GM20_9SYNE,8ca.gamma.45,167.4,9.1e-53,gamma,52.04095860767891
tr|A0A7G8GTC4|A0A7G8GTC4_9SYNE,8ca.gamma.45,159.6,2.2e-50,gamma,49.6575773191778
tr|A0A7G8H3I5|A0A7G8H3I5_9SYNE,8ca.gamma.45,161.9,4.4e-51,gamma,50.356547323513816
tr|A0A7G8HC26|A0A7G8HC26_9SYNE,8ca.gamma.45,160.8,9.8e-51,gamma,50.008773924307505
tr|A0A7G8HJB6|A0A7G8HJB6_9SYNE,8ca.gamma.45,165.3,4.1e-52,gamma,51.38721614328026
tr|A0A7G8HKQ3|A0A7G8HKQ3_9SYNE,8ca.alpha.45,34.0,8.8e-12,alpha,11.05551732784983
tr|A0A7G8IP78|A0A7G8IP78_9SYNE,8ca.gamma.45,180.3,9.7e-57,gamma,56.01322826573376
tr|A0A7G8IWV6|A0A7G8IWV6_9SYNE,8ca.gamma.45,162.6,2.7e-51,gamma,50.56863623584101
tr|A0A7G8J519|A0A7G8J519_9SYNE,8ca.gamma.45,154.3,9.3e-49,gamma,48.031517051446066
tr|A0A7G8JLM0|A0A7G8JLM0_9SYNE,8ca.gamma.45,153.1,2.2e-48,gamma,47.6575773191778
tr|A0A7G8PCT5|A0A7G8PCT5_9MYCO,8ca.gamma.45,170.3,1.1999999999999998e-53,gamma,52.920818753952375
tr|A0A7G8PEM2|A0A7G8PEM2_9MYCO,8ca.gamma.45,140.6,1.6000000000000002e-44,gamma,43.795880017344075
tr|A0A7G8PTP9|A0A7G8PTP9_9FLAO,8ca.alpha.45,29.1,2.7e-10,alpha,9.568636235841012
tr|A0A7G8PUC1|A0A7G8PUC1_9FLAO,8ca.gamma.45,128.9,6.2e-41,gamma,40.20760831050175
tr|A0A7G8Q5D1|A0A7G8Q5D1_9GAMM,8ca.alpha.45,20.0,1.7e-07,alpha,6.769551078621726
tr|A0A7G8Q5S8|A0A7G8Q5S8_9GAMM,8ca.beta.45,259.2,1.8e-80,beta,79.7447274948967
tr|A0A7G8Q9C0|A0A7G8Q9C0_9GAMM,8ca.gamma.45,205.9,1.4e-64,gamma,63.85387196432176
tr|A0A7G8QK05|A0A7G8QK05_9ENTR,8ca.gamma.45,206.4,9.900000000000001e-65,gamma,64.00436480540245
tr|A0A7G8QQV2|A0A7G8QQV2_9ENTR,8ca.gamma.45,142.8,3.3e-45,gamma,44.481486060122116
tr|A0A7G8UHK4|A0A7G8UHK4_9BACL,8ca.gamma.45,195.7,1.9e-61,gamma,60.72124639904717
tr|A0A7G8V3W5|A0A7G8V3W5_9SPHI,8ca.gamma.45,195.3,2.5e-61,gamma,60.60205999132796
tr|A0A7G8VAZ8|A0A7G8VAZ8_9BURK,8ca.gamma.45,143.6,1.9e-45,gamma,44.72124639904717
tr|A0A7G8VDJ7|A0A7G8VDJ7_9BURK,8ca.gamma.45,193.6,8.1e-61,gamma,60.09151498112135
tr|A0A7G8VIK9|A0A7G8VIK9_9BURK,8ca.gamma.45,66.9,6.2e-22,gamma,21.207608310501747
tr|A0A7G8VW38|A0A7G8VW38_9BURK,8ca.gamma.45,203.5,7.800000000000001e-64,gamma,63.10790539730952
tr|A0A7G8W2B2|A0A7G8W2B2_9BURK,8ca.gamma.45,142.8,3.3e-45,gamma,44.481486060122116
tr|A0A7G8W7G3|A0A7G8W7G3_9FLAO,8ca.gamma.45,135.4,6.0999999999999996e-43,gamma,42.214670164989236
tr|A0A7G8W9H2|A0A7G8W9H2_9FLAO,8ca.alpha.45,28.7,3.6e-10,alpha,9.443697499232712
tr|A0A7G8WAD3|A0A7G8WAD3_9FLAO,8ca.gamma.45,221.3,2.5999999999999997e-69,gamma,68.58502665202919
tr|A0A7G8X214|A0A7G8X214_9BACL,8ca.gamma.45,200.0,9.1e-63,gamma,62.04095860767891
tr|A0A7G8X9E8|A0A7G8X9E8_9BACL,8ca.gamma.45,205.8,1.5e-64,gamma,63.82390874094432
tr|A0A7G8YNZ7|A0A7G8YNZ7_9PSED,8ca.gamma.45,138.5,6.7e-44,gamma,43.17392519729918
tr|A0A7G8ZI61|A0A7G8ZI61_9PROT,8ca.gamma.45,184.6,4.8e-58,gamma,57.31875876262441
tr|A0A7G9B226|A0A7G9B226_9FIRM,8ca.gamma.45,174.9,4.4e-55,gamma,54.356547323513816
tr|A0A7G9BNI1|A0A7G9BNI1_9SPHI,8ca.gamma.45,201.7,2.6e-63,gamma,62.585026652029185
tr|A0A7G9FVU8|A0A7G9FVU8_9FIRM,8ca.gamma.45,190.0,1.1000000000000002e-59,gamma,58.95860731484178
tr|A0A7G9GGY7|A0A7G9GGY7_9FIRM,8ca.gamma.45,195.5,2.2e-61,gamma,60.6575773191778
tr|A0A7G9GXZ9|A0A7G9GXZ9_9FUSO,8ca.alpha.45,178.6,3.5e-56,alpha,55.455931955649724
tr|A0A7G9GYV2|A0A7G9GYV2_9FUSO,8ca.gamma.45,174.9,4.5e-55,gamma,54.346787486224656
tr|A0A7G9L5D5|A0A7G9L5D5_9SPHN,8ca.gamma.45,172.5,2.3999999999999998e-54,gamma,53.619788758288394
tr|A0A7G9L782|A0A7G9L782_9FLAO,8ca.gamma.45,219.5,9.7e-69,gamma,68.01322826573376
tr|A0A7G9L8J5|A0A7G9L8J5_9FLAO,8ca.alpha.45,31.7,4.5e-11,alpha,10.346787486224656
tr|A0A7G9L8J7|A0A7G9L8J7_9FLAO,8ca.alpha.45,27.9,6.2e-10,alpha,9.207608310501746
tr|A0A7G9LL53|A0A7G9LL53_9BACT,8ca.gamma.45,234.9,1.7e-73,gamma,72.76955107862173
tr|A0A7G9NRY1|A0A7G9NRY1_9BACT,,,,NO_HIT,
tr|A0A7G9QEK2|A0A7G9QEK2_9SPHI,8ca.gamma.45,201.8,2.6e-63,gamma,62.585026652029185
tr|A0A7G9QF11|A0A7G9QF11_9SPHI,8ca.alpha.45,28.9,3.2e-10,alpha,9.494850021680094
tr|A0A7G9QXS7|A0A7G9QXS7_9GAMM,8ca.gamma.45,213.0,9.100000000000001e-67,gamma,66.0409586076789
tr|A0A7G9RJT0|A0A7G9RJT0_9BURK,8ca.gamma.45,153.2,2.1000000000000002e-48,gamma,47.67778070526608
tr|A0A7G9RRW4|A0A7G9RRW4_9BURK,8ca.gamma.45,203.9,5.7e-64,gamma,63.24412514432751
tr|A0A7G9S5Q8|A0A7G9S5Q8_9MICO,8ca.gamma.45,191.9,2.8e-60,gamma,59.55284196865778
tr|A0A7G9SBW3|A0A7G9SBW3_9SPHN,8ca.gamma.45,177.0,1.1e-55,gamma,54.95860731484178
tr|A0A7G9SK40|A0A7G9SK40_9SPHN,8ca.gamma.45,172.4,2.7e-54,gamma,53.56863623584101
tr|A0A7G9SSN2|A0A7G9SSN2_9GAMM,8ca.gamma.45,214.4,3.4e-67,gamma,66.46852108295775
tr|A0A7G9THJ7|A0A7G9THJ7_PSEMX,8ca.gamma.45,207.9,3.5e-65,gamma,64.45593195564973
tr|A0A7G9WAM7|A0A7G9WAM7_ALKCA,8ca.gamma.45,201.4,3.5e-63,gamma,62.455931955649724
tr|A0A7G9WAY2|A0A7G9WAY2_ALKCA,8ca.gamma.45,154.8,6.599999999999999e-49,gamma,48.180456064458134
tr|A0A7G9WEP7|A0A7G9WEP7_9FIRM,8ca.gamma.45,192.6,1.7e-60,gamma,59.769551078621724
tr|A0A7G9XNC3|A0A7G9XNC3_9MICO,8ca.gamma.45,67.1,5.4e-22,gamma,21.26760624017703
tr|A0A7G9XS56|A0A7G9XS56_9MICO,8ca.gamma.45,198.4,2.8e-62,gamma,61.55284196865778
tr|A0A7H0EXB2|A0A7H0EXB2_9CYAN,8ca.gamma.45,175.1,4e-55,gamma,54.39794000867204
tr|A0A7H0FMY0|A0A7H0FMY0_ENTFL,8ca.gamma.45,190.5,7.6e-60,gamma,59.11918640771921
tr|A0A7H0FU05|A0A7H0FU05_9GAMM,8ca.gamma.45,214.9,2.4e-67,gamma,66.6197887582884
tr|A0A7H0GIH1|A0A7H0GIH1_9BURK,8ca.gamma.45,209.6,1.1e-65,gamma,64.95860731484177
tr|A0A7H0GR63|A0A7H0GR63_9BACT,8ca.gamma.45,213.6,5.9e-67,gamma,66.22914798835785
tr|A0A7H0HJX8|A0A7H0HJX8_9BURK,8ca.gamma.45,207.7,4e-65,gamma,64.39794000867204
tr|A0A7H0HNQ9|A0A7H0HNQ9_9ACTN,8ca.gamma.45,184.1,6.7e-58,gamma,57.17392519729918
tr|A0A7H0IMG9|A0A7H0IMG9_9ACTN,8ca.gamma.45,186.8,1e-58,gamma,58.0
tr|A0A7H0IQB8|A0A7H0IQB8_9ACTN,8ca.gamma.45,72.3,1.4000000000000002e-23,gamma,22.853871964321762
tr|A0A7H0JY27|A0A7H0JY27_9CORY,8ca.alpha.45,32.5,2.5e-11,alpha,10.602059991327963
tr|A0A7H0K1S5|A0A7H0K1S5_9CORY,8ca.gamma.45,199.6,1.2e-62,gamma,61.920818753952375
tr|A0A7H0K889|A0A7H0K889_9CORY,8ca.gamma.45,193.2,1.1000000000000001e-60,gamma,59.95860731484178
tr|A0A7H0LQH7|A0A7H0LQH7_9SPHN,8ca.gamma.45,181.7,3.8000000000000003e-57,gamma,56.420216403383186
tr|A0A7H0MIK5|A0A7H0MIK5_9ENTR,8ca.gamma.45,218.7,1.6e-68,gamma,67.79588001734407
tr|A0A7H0NT49|A0A7H0NT49_9ACTN,8ca.gamma.45,182.8,1.8e-57,gamma,56.74472749489669
tr|A0A7H0VI89|A0A7H0VI89_9FLAO,8ca.gamma.45,213.6,6e-67,gamma,66.22184874961636
tr|A0A7H0VJY4|A0A7H0VJY4_9FLAO,8ca.gamma.45,136.0,4.1e-43,gamma,42.38721614328026
tr|A0A7H0Y3L4|A0A7H0Y3L4_9BACL,8ca.gamma.45,196.0,1.4999999999999999e-61,gamma,60.82390874094432
tr|A0A7H1AL80|A0A7H1AL80_9GAMM,8ca.gamma.45,202.9,1.1e-63,gamma,62.95860731484178
tr|A0A7H1BFK5|A0A7H1BFK5_9ACTN,8ca.gamma.45,190.3,8.3e-60,gamma,59.080921907623924
tr|A0A7H1DUH9|A0A7H1DUH9_9FLAO,8ca.alpha.45,21.7,5.1e-08,alpha,7.292429823902063
tr|A0A7H1DWA4|A0A7H1DWA4_9FLAO,8ca.gamma.45,218.6,1.6999999999999999e-68,gamma,67.76955107862173
tr|A0A7H1J780|A0A7H1J780_9GAMM,8ca.gamma.45,200.2,7.6e-63,gamma,62.119186407719205
tr|A0A7H1J9P6|A0A7H1J9P6_9GAMM,8ca.delta.45,39.1,2.3e-13,delta,12.638272163982407
tr|A0A7H1J9W7|A0A7H1J9W7_9GAMM,8ca.gamma.45,153.3,2e-48,gamma,47.69897000433602
tr|A0A7H1MAB9|A0A7H1MAB9_9NEIS,8ca.alpha.45,160.5,1.2e-50,alpha,49.920818753952375
tr|A0A7H1MZ48|A0A7H1MZ48_9PROT,8ca.alpha.45,33.7,1.1e-11,alpha,10.958607314841775
tr|A0A7H1N1S4|A0A7H1N1S4_9PROT,8ca.beta.45,285.2,2.1e-88,beta,87.67778070526609
tr|A0A7H1N4F8|A0A7H1N4F8_9PROT,8ca.gamma.45,166.0,2.4e-52,gamma,51.619788758288394
tr|A0A7H1Q8T7|A0A7H1Q8T7_9ACTN,8ca.gamma.45,184.2,6.3e-58,gamma,57.20065945054642
tr|A0A7H1RL13|A0A7H1RL13_9GAMM,8ca.gamma.45,214.2,4e-67,gamma,66.39794000867204
tr|A0A7H1RY49|A0A7H1RY49_9BACL,8ca.gamma.45,211.1,3.5e-66,gamma,65.45593195564973
tr|A0A7H2NRK6|A0A7H2NRK6_9GAMM,8ca.gamma.45,171.5,4.9e-54,gamma,53.309803919971486
tr|A0A7H2PGW6|A0A7H2PGW6_9GAMM,8ca.alpha.45,28.3,4.8e-10,alpha,9.318758762624412
tr|A0A7H2QM12|A0A7H2QM12_9GAMM,8ca.alpha.45,29.0,3e-10,alpha,9.522878745280337
tr|A0A7H2QR87|A0A7H2QR87_9GAMM,8ca.gamma.45,171.1,6.5e-54,gamma,53.18708664335715
tr|A0A7H2SW22|A0A7H2SW22_9GAMM,8ca.gamma.45,137.0,1.9e-43,gamma,42.72124639904717
tr|A0A7H2TLC1|A0A7H2TLC1_9GAMM,8ca.alpha.45,28.4,4.4e-10,alpha,9.356547323513812
tr|A0A7H2V4U6|A0A7H2V4U6_9GAMM,8ca.gamma.45,210.6,5.1e-66,gamma,65.29242982390207
tr|A0A7H2VBA7|A0A7H2VBA7_9GAMM,8ca.gamma.45,135.8,4.4e-43,gamma,42.356547323513816
tr|A0A7H2XIN1|A0A7H2XIN1_9GAMM,8ca.gamma.45,171.5,5.1e-54,gamma,53.29242982390206
tr|A0A7H2YTE6|A0A7H2YTE6_9GAMM,8ca.gamma.45,136.9,2.0999999999999997e-43,gamma,42.67778070526608
tr|A0A7H2YWT9|A0A7H2YWT9_9GAMM,8ca.alpha.45,28.6,4e-10,alpha,9.397940008672037
tr|A0A7H2Z0J6|A0A7H2Z0J6_9GAMM,8ca.gamma.45,172.6,2.3999999999999998e-54,gamma,53.619788758288394
tr|A0A7H4GMA8|A0A7H4GMA8_9GAMM,8ca.gamma.45,211.1,3.6e-66,gamma,65.44369749923271
tr|A0A7H4LTM2|A0A7H4LTM2_9ENTR,8ca.gamma.45,59.0,1.7e-19,gamma,18.769551078621728
tr|A0A7H4LTM3|A0A7H4LTM3_9ENTR,8ca.gamma.45,42.3,2.3e-14,gamma,13.638272163982407
tr|A0A7H4MZS2|A0A7H4MZS2_9ENTR,8ca.gamma.45,144.2,1.2e-45,gamma,44.920818753952375
tr|A0A7H4PGU3|A0A7H4PGU3_9ENTR,8ca.gamma.45,82.7,9.1e-27,gamma,26.040958607678906
tr|A0A7H4PGU4|A0A7H4PGU4_9ENTR,8ca.gamma.45,31.7,4e-11,gamma,10.397940008672037
tr|A0A7H4PGV6|A0A7H4PGV6_9ENTR,8ca.beta.45,55.5,2.5e-18,beta,17.602059991327963
tr|A0A7H4PLL4|A0A7H4PLL4_9ENTR,,,,NO_HIT,
tr|A0A7H4PZX6|A0A7H4PZX6_9BURK,8ca.gamma.45,209.1,1.5e-65,gamma,64.82390874094432
tr|A0A7H5A2E2|A0A7H5A2E2_9ENTR,8ca.gamma.45,211.3,3.1000000000000003e-66,gamma,65.50863830616572
tr|A0A7H5A7F4|A0A7H5A7F4_9ENTR,8ca.gamma.45,144.5,1.0000000000000001e-45,gamma,45.0
tr|A0A7H5ESA1|A0A7H5ESA1_9BACT,8ca.gamma.45,187.1,8e-59,gamma,58.096910013008056
tr|A0A7H5F390|A0A7H5F390_9BACT,8ca.alpha.45,16.6,1.9e-06,alpha,5.721246399047171
tr|A0A7H8GCS8|A0A7H8GCS8_9PSED,8ca.gamma.45,69.9,7.8e-23,gamma,22.10790539730952
tr|A0A7H8GDB2|A0A7H8GDB2_9PSED,8ca.gamma.45,215.1,2e-67,gamma,66.69897000433602
tr|A0A7H8GR75|A0A7H8GR75_9PSED,8ca.gamma.45,180.4,9.6e-57,gamma,56.01772876696043
tr|A0A7H8HK25|A0A7H8HK25_9PSEU,8ca.gamma.45,142.0,5.9e-45,gamma,44.22914798835786
tr|A0A7H8HR67|A0A7H8HR67_9PSEU,8ca.gamma.45,163.7,1.2e-51,gamma,50.920818753952375
tr|A0A7H8IIE7|A0A7H8IIE7_9ACTN,8ca.gamma.45,193.6,8.2e-61,gamma,60.08618614761628
tr|A0A7H8K1M8|A0A7H8K1M8_9ACTN,8ca.gamma.45,183.8,8.3e-58,gamma,57.080921907623924
tr|A0A7H8KB78|A0A7H8KB78_9ACTN,8ca.gamma.45,148.5,5.8e-47,gamma,46.236572006437065
tr|A0A7H8KKU1|A0A7H8KKU1_9ACTN,8ca.alpha.45,27.8,7.1e-10,alpha,9.148741651280925
